Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Сбербанк страхование,Москва,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Балашиха,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Подольск,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Химки,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Мытищи,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Королёв,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Люберцы,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Красногорск,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Электросталь,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Коломна,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Домодедово,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Одинцово,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Серпухов,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Щёлково,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Раменское,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Орехово-Зуево,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Долгопрудный,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Реутов,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Пушкино,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Жуковский,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Ногинск,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Сергиев Посад,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Воскресенск,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Лобня,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Ивантеевка,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Клин,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Видное,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Дубна,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Егорьевск,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Чехов,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
Сбербанк страхование,Дмитров,нет,1-10,26800,#Н/Д,"1388,89","9755,56","2033,33",Базовый
